ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
nuradin_0012,mctabasaran,"hamcːi bic’i bic’i ustavalar du<r>ʁuri, k’ul.i fikir ap’uri aˁχir muvan imdin baj jašamiš šulaǯi šulu imaǯ ʁul.aʔ tabasaran rajon.ǯiʔ, imaǯ ʁul.aʔ havaxna aˁru mu xad.an vaχtː.na liχuz.",#	0	ha-m-cːi	bic’i	bic’i	usta-val-ar	du<r>ʁ-uri	%	#	0	k’ul.i	fikir	ap’-uri	#	aˁχir	muva-n	im-di-n	baj	jašamiš	šul-a-ǯi	šul-u	imaǯ	ʁul.a-ʔ	tabasaran	rajon.ǯi-ʔ	#	imaǯ	ʁul.a-ʔ	ha-va-x-na	aˁ-ru	mu	#	0	xad.a-n	vaχtː.na	liχ-uz,#	0_Nuradin	EMPH-PROX-ADV	small	small	master-ABSTR-PL(ABS)	<PL>study-ICVB	%	#	0_Nuradin	head(ERG)	thought(ABS)	do-ICVB	#	finally	PROX-GEN	uncle-GEN	boy(ABS)	live	become-PRS-ICVB	become-FUT	Imaj	village-IN	Tabasaran	district-IN	#	Imaj	village-IN	EMPH-PROX-APUD-LAT	go-FUT	PROX(ABS)	#	0_Nuradin	summer-GEN	time(ERG)	work-INF,"So, step by step he learnt skills, using his head. His uncle's son lived in the village of Imaj in the Tabasaran district, (Nuradin) went to Imaj to work in the summer.",en,WORD_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,81683,98365,#cv	0.h:a_cv	dem_pro:other	other	other	np:p	v:pred	%	#cv	0.h:a_cp_cv	np:obl	other:lvc	v:pred	##	other	ln_dem_pro.h:poss	ln_np.h:poss	np.h:s_cp	other:lvc	v:pred	rv_aux	pn_np:l	rn	pn_np:l	rn	##	pn_np:g	rn	dem_pro.h:g	v:pred	dem_pro.h:s	#ac_in	f0.h:a_in	ln_np:poss	np:other	vother:pred,,nuradin,∅	4002	∅	∅	∅	∅	∅	∅	∅	4002	4005	∅	∅	∅	∅	4002	4016	4017	∅	∅	∅	4018	∅	4019	∅	∅	4018	∅	4017	∅	4002	∅	4002	∅	∅	∅,∅	4002	∅	∅	∅	∅	∅	∅	∅	4002	4005	∅	∅	∅	∅	4002	4016	4017	∅	∅	∅	4018	∅	4019	∅	∅	4018	∅	4017	∅	4002	∅	4002	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	new	∅	∅	∅	new	∅	unused	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0013,mctabasaran,"xadar qu<r>q’ige hakːus̊aʔ ignar.iz dušnu, hakːmu ignar.iq diliχnu lezgir.iq ʁazanmiš dap’nu čaz ip’ru sursat xaǯi, dufnu hamcːi gaˁ<b>ʁu muvu čan uˁmur.",#	#	xad-ar	qu<r>q’-i-ge	%	0	ha-kː-us̊a-ʔ	ign-ar.i-z	du-š-nu	%	#	0	ha-kːmu	ign-ar.i-q	di-liχ-nu	lezg-ir.i-q	%	#	0	ʁazanmiš	d-ap’-nu	%	#	ča-z	ip’-ru	sursat	x-a-ǯi	%	#	0	du-f-nu	%	#	ha-m-cːi	gaˁ<b>ʁ-u	muvu	ča-n	uˁmur,#	#	summer-PL(ABS)	<PL>arrive-TEMP	%	0_Nuradin	EMPH-DOWN-place-IN	harvest-PL-DAT	PFV-(HSG)go-PCVB	%	#	0_Nuradin	EMPH-DOWN	harvest-PL-POST	PFV-work-PCVB	Lezgin-PL-POST	%	#	0_Nuradin	earning	PFV-do-PCVB	%	#	REFL.SG-DAT	(NSG)eat-FUT.PTCP	supply(ABS)	APUD-be-ICVB	%	#	0_Nuradin	PFV-come-PCVB	%	#	EMPH-PROX-ADV	<NSG>start-PCVB	PROX(ERG)	REFL(SG)-GEN	life(ABS),"When summer arrived, he went down for the harvest, worked at the harvest for the Lezgians, earned money, and so, having a supply of food for himself, he came back and started his life in this way.",en,WORD_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,98365,111405,#cv	#ac	np:s	v:pred	%	0.h:s_cv	np:g	np:obl	v:pred	%	#cv	0.h:a_cv	other:l	np:other	v:pred	pn_np.h:obl	%	#cv	0.h:a_cp_cv	other:lvc	v:pred	%	#cv	refl.h:ncs_poss	ln_np	np:p	v:pred	%	#cv	0.h:s_cv	v:pred	%	#cv	dem_pro:other	v:pred	dem_pro.h:a	ln_refl.h:poss	np:p,,nuradin,∅	∅	∅	∅	∅	4002	4020	∅	∅	∅	∅	4002	4020	∅	∅	4021	∅	∅	4002	∅	∅	∅	∅	4002	∅	4022	∅	∅	∅	4002	∅	∅	∅	4023	∅	4002	4002	4010,∅	∅	∅	∅	∅	4002	4020	∅	∅	∅	∅	4002	4020	∅	∅	4021	∅	∅	4002	∅	∅	∅	∅	4002	∅	4022	∅	∅	∅	4002	∅	∅	∅	4023	∅	4002	4002	4010,∅	∅	∅	∅	∅	∅	unused	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅
nuradin_0014,mctabasaran,va sabpibǯi gaˁ<b>ʁru nu muvu čan χal ap’uz.,#	va	sa-b-pi-b-ǯi	gaˁ<b>ʁ-ru	nu	muvu	ča-n	χal	ap’-uz,#	and	one-NSG-ORD-NSG-ADV	<NSG>start-FUT	PTCL	PROX(ERG)	REFL(SG)-GEN	house(ABS)	do-INF,"First, he started to build a house for himself.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,111405,116493,##	other	other	lv_v	other	dem_pro.h:a	ln_refl.h:poss	np:p	v:pred,,nuradin,∅	∅	∅	∅	∅	4002	4002	4024	∅,∅	∅	∅	∅	∅	4002	4002	4024	∅,∅	∅	∅	∅	∅	∅	∅	new	∅
nuradin_0015,mctabasaran,ap’uru muvu čaz sab uǯub χalla.,#	ap’-uru	muvu	ča-z	sa-b	uǯu-b	χal	=la,#	do-FUT	PROX(ERG)	REFL(SG)-DAT	one-NSG	good-NSG	house(ABS)	=ADD,He built a good house for himself.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,116493,120254,##	v:pred	dem_pro.h:a	refl.h:obl	ln_num	ln_adj	np:p	=other,,nuradin,∅	∅	4002	4002	∅	∅	4024	∅,∅	∅	4002	4002	∅	∅	4024	∅,∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0016,mctabasaran,"ǯaχ dap’nu, ustir.ixan herχnu qerχnu ficːi ǯibru, uzu hamu ʁan ficːi ǯibru, hamu murc̊.aʔ ʁan ficːi ǯibru. ulǯ ficːi di<b>kru, fuq’an jaʁlišin di<b>kru, fuq’an jarq’ušin di<b>kru.",#	0	0	ǯaχ	d-ap’-nu	%	#	0	ust-ir.i-x-an	herχ-nu	%	#	0	qerχ-nu	#	ficːi	ǯib-ru	uzu	ha-mu	ʁan	#	ficːi	ǯib-ru	0	ha-mu	murc̊.a-ʔ	ʁan	#	ficːi	ǯib-ru	0	ulǯ	#	ficːi	0	0	di<b>k-r-u	#	0	fuq’an	jaʁli-šin	di<b>k-ru	#	0	fuq’an	jarq’u-šin	di<b>k-ru,#	0_Nuradin	0_builder	call	PFV-do-PCVB	%	#	0_Nuradin	builder-PL-APUD-ELAT	ask-PCVB	%	#	0_Nuradin	ask-PCVB	#	how	put-FUT	I(ERG)	EMPH-PROX(ATTR)	stone(ABS)	#	how	put-FUT	0_Nuradin	EMPH-PROX(ATTR)	corner-IN	stone(ABS)	#	how	put-FUT	0_Nuradin	window(ABS)	#	how	0_builders	0_window	<NSG>put-FUT	#	0_builders	how_much	high-NMLZ(ABS)	<NSG>put-FUT	#	0_builders	how_much	wide-NMLZ(ABS)	<NSG>put-FUT,"Having called over craftsmen, he asked them, How should I lay stones? How do I put a stone in that corner? (He asked) how they make a window, how high they make it, how wide they make it.",en,WORD_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,120254,131203,#cv	0.h:a_cp_cv	0.h:p	other:lvc	v:pred	%	#cv	0.h:s_cv	np.h:obl	v:pred	%	#cv	0.h:s_cv	v:pred	##ds	other	v:pred	pro.1:a	ln_dem	np:p	##ds	other	v:pred	0.1:a	ln_dem	np:l	np:p	##ds	other	v:pred	0.1:a	np:p	##	other	0.h:a	0:p	v:pred	##	0.h:a	ln	np:p	v:pred	##	0.h:a	ln	np:p	v:pred,,nuradin,∅	4002	4025	∅	∅	∅	∅	4002	4025	∅	∅	∅	4002	∅	∅	∅	∅	4002	∅	4026	∅	∅	∅	4002	∅	4027	4028	∅	∅	∅	4002	4029	∅	∅	4025	4029	∅	∅	4025	∅	∅	∅	∅	4025	∅	∅	∅,∅	4002	4025	∅	∅	∅	∅	4002	4025	∅	∅	∅	4002	∅	∅	∅	∅	4002	∅	4026	∅	∅	∅	4002	∅	4027	4028	∅	∅	∅	4002	4029	∅	∅	4025	4029	∅	∅	4025	∅	∅	∅	∅	4025	∅	∅	∅,∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	new	bridging	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0017,mctabasaran,"hamcːi vari hadmu vaχt.nanǯin uǯudar ustjir aǯi šulu ʁul.aʔ, efendi, baχčaˤli va ǯürbeǯür hacːdar uǯub laˁχn.in [UNCLEAR] kaji ustjir aǯi šulu.",#	ha-m-cːi	vari	ha-dmu	vaχt.nanǯin	uǯu-dar	ust-jir	a-ǯi	šul-u	ʁul.a-ʔ	#	efendi	baχčaˤli	va	#	0	ǯürbeǯür	ha-cː-dar	uǯu-b	laˁχn.i-n	k-a-ji	%	ust-jir	a-ǯi	šul-u,#	EMPH-PROX-ADV	all	EMPH-3.P(ATTR)	time	good-PL	builder-PL(ABS)	(IN)be-ICVB	become-FUT	village-IN	#	Efendi	Bahchali	and	#	0_craftsmen	various	EMPH-(DIST)-ADV-PL	good-NSG	work-GEN	CONT-be-IPFV.PTCP	%	master-PL(ABS)	(IN)be-ICVB	become-FUT,"At that time there were good craftsmen in the village: Efendi, Bahchali, and other good master craftsmen for different jobs.",en,WORD_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,131203,143559,##	dem_pro:other	ln	ln_dem	np:other	ln_adj	np.h:s	v:predex	rv_aux	np:l	##	pn_np.h:s	rn_pn_np.h	rn	#rc_pc	rel_f0.h:s_pc	ln_adj	dem_pro:other	ln_adj	np:other	v:predex	%	rn_np.h	v:predex	rv_aux,,nuradin,∅	∅	∅	∅	∅	∅	4030	∅	∅	4031	∅	4032	4033	∅	∅	4034	∅	∅	∅	∅	∅	∅	4034	∅	∅,∅	∅	∅	∅	∅	∅	4030	∅	∅	4031	∅	4032	4033	∅	∅	4034	∅	∅	∅	∅	∅	∅	4034	∅	∅,∅	∅	∅	∅	∅	∅	bridging	∅	∅	unused	∅	bridging	bridging	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0018,mctabasaran,hamrar.ixa herχri muvu čaz sab χal ǯibru.,#	#	0	ha-m-rar.i-x-a	herχ-ri	%	muvu	ča-z	sa-b	χal	ǯib-ru,#	#	0_Nuradin	EMPH-PROX-PL-APUD-ELAT	ask-ICVB	%	PROX(ERG)	REFL.SG-DAT	one-NSG	house(ABS)	put-FUT,"Asking them [for help], (Nuradin) built a house for himself.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,143559,149230,##	#cv	0.h:s_cv	dem_pro.h:obl	v:pred	%	dem_pro.h:a	refl.h:obl	ln_num	np:p	v:pred,,nuradin,∅	∅	4002	4025	∅	∅	4002	4002	∅	4024	∅,∅	∅	4002	4025	∅	∅	4002	4002	∅	4024	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0019,mctabasaran,"hamu χal ǯibnu, qa čpːin mirasar.in kümek.niinǯi, sar čaz ʁiligu dišahlira duχnu muvu gaˁ<b>ʁru čan χizan.",#	#	0	ha-mu	χal	ǯib-nu	qa	čpːi-n	miras-ar.i-n	kümek.ni-in-ǯi	%	#	sa-r	ča-z	ʁi-lig-u	#	dišahli	=ra	du-χ-nu	%	muvu	gaˁ<b>ʁ-ru	ča-n	χizan,#	#	0_Nuradin	EMPH-PROX(ATTR)	house(ABS)	put-PCVB	then	REFL.PL-GEN	relative-PL-GEN	help-SUPER-DIR	%	#	one-HSG	REFL(SG)-DAT	PFV-(HSG)look-PFV.PTCP	#	woman(ABS)	=ADD	PFV-(HSG)bring-PCVB	%	PROX(ERG)	<NSG>start-FUT	REFL.SG-GEN	family(ABS),"Having built this house with the help of relatives, he was looking after himself, having married [lit. having brought a woman], he started his own family.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,149230,158688,##	#cv	0.h:a_cv	ln_dem	np:p	v:pred	other	ln_refl.h:poss	ln_np.h:poss	np:other	%	#nc	nc	nc_refl.h	nc	#cv	np.h:p	=other	v:pred	%	dem_pro.h:a	v:pred	ln_refl.h:poss	np.h:p,,nuradin,∅	∅	4002	∅	4024	∅	∅	4002	4035	∅	∅	∅	∅	4002	∅	∅	4036	∅	∅	∅	4002	∅	4002	4037,∅	∅	4002	∅	4024	∅	∅	4002	4035	∅	∅	∅	∅	4002	∅	∅	4036	∅	∅	∅	4002	∅	4002	4037,∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	bridging
nuradin_0020,mctabasaran,šulu muvaz havkan sar baž.,#	šul-u	muva-z	ha-v-k-an	sa-r	baž,#	become-FUT	PROX-DAT	EMPH-PROX-CONT-ELAT	one-HSG	boy(ABS),He had a son with her.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,158688,161266,##	v:pred	dem_pro.h:ncs_poss	rn	ln_num	np.h:p,,nuradin,∅	∅	4036	∅	∅	4038,∅	∅	4036	∅	∅	4038,∅	∅	∅	∅	∅	new
nuradin_0021,mctabasaran,anǯaʁ hamcːib abxnu murar.in q’ismat mu baž axigan murar huduc̊’uru.,#	anǯaʁ	ha-m-cːi-b	a-b-x-nu	mu-rar.i-n	q’ismat	#	#	mu	baž	a-x-i-gan	%	mu-rar	huduc̊’-uru,#	only	EMPH-PROX-ADV-NSG	PFV-NSG-become-PST	PROX-PL-GEN	fate(ABS)	#	#	PROX(ATTR)	boy(ABS)	PFV-(HSG)become-PFV.PTCP-TEMP	%	PROX-PL(ABS)	(PL)separate-FUT,But their fate was such that they separated after that son was born.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,161266,166501,##	other	dem_pro:other	v:pred	ln_dem_pro.h:poss	np:s	##	#ac_pc	ln_dem	np.h:s_pc	v:pred	%	dem_pro.h:s	v:pred,,nuradin,∅	∅	∅	∅	4039	4040	∅	∅	∅	4038	∅	∅	4039	∅,∅	∅	∅	∅	4039	4040	∅	∅	∅	4038	∅	∅	4039	∅,∅	∅	∅	∅	bridging	new	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0022,mctabasaran,"aˁχir mu qaqru sar, ič ʁul.a sar admiqǯi jaraˁli k’uru χalu.diqǯi qaqnu.",#	aˁχir	mu	q-aq-ru	sa-r	ič	ʁul.a	sa-r	admi-q-ǯi	#	0	jaraˁli	k’-uru	χalu.di-q-ǯi	q-aq-nu,#	finally	PROX(ABS)	POST-(HSG)fall-FUT	one-HSG	our.EXCL	village(IN)	one-HSG	man-POST-DIR	#	0_Nuradin	Yarali	call-FUT.PTCP	uncle-POST-DIR	POST-(HSG)fall-PST,"Finally, he met a man from our village, he met a man called Yarali.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,166501,172357,##	other	dem_pro.h:s	v:pred	ln_num	ln_pro.1:poss	np:l	ln_num	np.h:obl	##	0.h:s	ln_pn_np.h	ln	np.h:obl	v:pred,,nuradin,∅	∅	4002	∅	∅	4041	4031	∅	4042	∅	4002	∅	∅	4042	∅,∅	∅	4002	∅	∅	4041	4031	∅	4042	∅	4002	∅	∅	4042	∅,∅	∅	∅	∅	∅	bridging	∅	∅	new	∅	∅	∅	∅	∅	∅
nuradin_0023,mctabasaran,du<b>ʁuru muvu paltar dirχru ustaval.,#	du<b>ʁ-uru	muvu	palt-ar	d-irχ-ru	usta-val,#	<NSG>learn-FUT	PROX(ERG)	clothes-PL(ABS)	PL-sew-FUT.PTCP	master-ABSTR(ABS),He learnt the skill of sewing clothes.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,172357,176981,##	v:pred	dem_pro.h:a	ln_np	ln	np:p,,nuradin,∅	∅	4002	∅	∅	4043,∅	∅	4002	∅	∅	4043,∅	∅	∅	∅	∅	new
nuradin_0024,mctabasaran,šulu muvkan zurba adlu paltar dirχru usta.,#	0	šul-u	muv-k-an	zurba	adlu	#	0	palt-ar	d-irχ-ru	%	usta,#	0_Nuradin	become-FUT	PROX-CONT-ELAT	strong	famous	#	0_clothier	clothes-PL(ABS)	PL-sew-FUT.PTCP	%	master(ABS),"He became a very skilled, famous craftsman who made clothes.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,176981,182701,##	0.h:a	v:pred	ln_dem	ln_adj	ln_adj	#rc_pc	rel_f0.h:a_pc	np:p	v:pred	%	np.h:other,,nuradin,∅	4002	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	4002	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0025,mctabasaran,"uduc̊nu aˁru murar ǯara lezgi ʁul.az,",#	uduc̊-nu	aˁ-ru	mu-rar	ǯara	lezgi	ʁul.a-z,#	<PL>go_out-PCVB	go-FUT	PROX-PL(ABS)	different	Lezgian	village-DAT,They went to a different Lezgian village.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,182701,185737,##	lv_v	v:pred	dem_pro.h:s	ln_adj	ln_adj	np:g,,nuradin,∅	∅	∅	4044	∅	∅	4045,∅	∅	∅	4044	∅	∅	4045,∅	∅	∅	bridging	∅	∅	new
nuradin_0026,mctabasaran,"č’iliqar k’uru ʁul.az dušnu, has̊a čpːin kːurtar dirχru mašinra xaǯi, dušnu, sar.i zakazar q’abul ap’uri χalq’ar.ixan, tmunur dirχuri, hamcːi vazar.iinǯi liχuri šulu haks̊.a",#	#	0	č’iliqar	k’-uru	ʁul.a-z	du-š-nu	%	#	0	ha-s̊a	čpːi-n	#	0	kːurt-ar	d-irχ-ru	%	mašin	=ra	x-a-ǯi	%	#	0	du-š-nu	%	#	sa-r.i	zakaz-ar	q’abul	ap’-uri	χalq’-ar.i-x-an	%	#	tmu-nu-r	d-irχ-uri	%	0	ha-m-cːi	vaz-ar.i-in-ǯi	liχu-ri	šul-u	ha-k-s̊.a,#	#	0_Yarali_and_Nuradin	Chiliqar	say-FUT.PTCP	village-DAT	PFV-<PL>go-PCVB	%	#	0_Yarali_and_Nuradin	EMPH-place(IN)	REFL.PL-GEN	#	0_Yarali_and_Nuradin	dress-PL(ABS)	PL-sew-FUT.PTCP	%	sewing_machine(ABS)	=ADD	APUD-be-ICVB	%	#	0_Yarali_and_Nuradin	PFV-<PL>go-PCVB	%	#	one-HSG(ERG)	order-PL(ABS)	accept	do-ICVB	people-PL-APUD-ELAT	%	#	DIST-FOC-HSG(ABS)	PL-sew-ICVB	%	0_Yarali_and_Nuradin	EMPH-PROX-ADV	month-PL-SUPER-DIR	work-ICVB	become-FUT	EMPH-DOWN-place(IN),"(They) went to a village called Chiliqar, (they) had their sewing machine for making clothes, (they) went, one took orders from people while he other was sewing; like this they worked for months.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,185737,198759,##	#cv	0.h:s_cv	ln_pn_np	ln	np:g	v:pred	%	#cv	0.h:ncs_poss_cv	np:l	ln_refl.h:poss	#rc_pc	rel_f0.h:a_pc	np:p	v:pred	%	np:p	=other	v:pred	%	#cv	0.h:s_cv	v:pred	%	#cv	np.h:a_cp_cv	np:p	other:lvc	v:pred	np.h:obl	%	#cv	np.h:s_cv	v:pred	%	0.h:a	dem_pro:other	np:other	v:pred	rv_aux	np:l,,nuradin,∅	∅	4044	∅	∅	4045	∅	∅	∅	4044	4045	4044	∅	4044	4046	∅	∅	4047	∅	∅	∅	∅	4044	∅	∅	∅	4048	4049	∅	∅	4050	∅	∅	4051	∅	∅	4044	∅	∅	∅	∅	4045,∅	∅	4044	∅	∅	4045	∅	∅	∅	4044	4045	4044	∅	4044	4046	∅	∅	4047	∅	∅	∅	∅	4044	∅	∅	∅	4048	4049	∅	∅	4050	∅	∅	4051	∅	∅	4044	∅	∅	∅	∅	4045,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	bridging	new	∅	∅	bridging	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0027,mctabasaran,aˁχir qa hadmu zakazar guduk’ige qadaknu dufnu imbu vaχt ʁul.a hap’raǯi šulu.,#	#	aˁχir	qa	#	ha-dmu	zakaz-ar	guduk’-i-ge	%	0	qadak-nu	%	#	0	du-f-nu	%	0	imbu	vaχt	ʁul.a	hap’-ra-ǯi	šul-u,#	#	finally	then	#	EMPH-3.P(ABS)	order-PL(ABS)	<PL>finish-PFV.PTCP-TEMP	%	0_Yarali_and_Nuradin	(HSG)turn_back-PCVB	%	#	0_Yarali_and_Nuradin	PFV-come-PCVB	%	0_Yarali_and_Nuradin	remaining	time	village(IN)	what_do-PRS-ICVB	become-FUT,"In the end, when those orders were done, they came back and spent the rest of the time in the village.",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,198759,204766,##	#cv	other	other	#ac_pc	ln_dem	np:s_pc	v:pred	%	0.h:s_cv	v:pred	%	#cv	0.h:s_cv	v:pred	%	0.h:a	ln_adj	np:p	np:l	v:pred	rv_aux,,nuradin,∅	∅	∅	∅	∅	∅	4049	∅	∅	4044	∅	∅	∅	4044	∅	∅	4044	∅	∅	4031	∅	∅,∅	∅	∅	∅	∅	∅	4049	∅	∅	4044	∅	∅	∅	4044	∅	∅	4044	∅	∅	4031	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
nuradin_0028,mctabasaran,hamcːi muvkan šulu geleǯeg.diz zurba usta.,#	ha-m-cːi	muv-k-an	šul-u	geleǯeg.di-z	zurba	usta,#	EMPH-PROX-ADV	PROX-CONT-ELAT	become-FUT	future-DAT	strong	master(ABS),In future he would become a famous master craftsman.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,204766,208519,##	dem_pro:other	dem_pro.h:s	v:pred	np:other	ln_adj	np.h:other,,nuradin,∅	∅	4002	∅	∅	∅	∅,∅	∅	4002	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
nuradin_0029,mctabasaran,muvkan ič abaj.i k’ur,#	muv-k-an	ič	abaj.i	k’ur,#	PROX-CONT-ELAT	our(EXCL)	grandfather(ERG)	say.FUT,Our grandfather spoke about him.,en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,208519,211475,##	dem_pro.h:p	ln_pro.1:poss	np.h:a	v:pred,,nuradin,∅	4002	4052	4053	∅,∅	4002	4052	4053	∅,∅	∅	bridging	new	∅
nuradin_0030,mctabasaran,"hadmuq’an quˁʁuˁnza šarvar birχuz, aˁʁuˁ šuldar k’ur.",#	0	ha-dmu	=q’an	quˁʁ-uˁn	=za	šarvar	b-irχ-uz	#	0	aˁʁuˁ	šul-dar	k’ur,#	0_Nuradin	PROX-3.P	=PTCL	(HSG)start-PST	=1SG:AG	trousers(ABS)	NSG-sew-INF	#	0_Nuradin	know	become-FUT.NEG	CIT,"I started to sew trousers many times [said Nuradin], but he did not understand [i.e. how to do it].",en,MORPHEME_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,211475,215706,##ds	0.1:a	ln_dem	=other	lv_v	=rv-pro_1_a	np:p	v:pred	##neg	0.h:ncs_cp	other:lvc	v:pred	other,,nuradin,∅	4002	∅	∅	∅	∅	4054	∅	∅	4002	∅	∅	∅,∅	4002	∅	∅	∅	∅	4054	∅	∅	4002	∅	∅	∅,∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅
nuradin_0031,mctabasaran,"aˁχirki ʁada<b>ʁu sab c’iji šarvar magazin.ǯian, vari ajisi k’ur kta<b>s̊unza k’ur.",#	#	0	aˁχirki	ʁada<b>ʁ-u	sa-b	c’iji	šarvar	magazin.ǯi-an	%	0	vari	a-ji	=si	k’ur	kta<b>s̊-un	=za	k’ur,#	#	0_Nuradin	finally	<NSG>take-PCVB	one-NSG	new	trousers(ABS)	shop-(IN)-ELAT	%	0_Nuradin	all(ABS)	(IN)be-PTCP	=like	CIT	<NSG>rip_up-PST	=1SG:AG	CIT,"[He said,] in the end, having bought new trousers in a shop, I ripped all of them up.",en,WORD_ALIGNED,,nuradin_mp3 nuradin_wav nuradin_eaf nuradin_xml nuradin_tsv,,215706,221666,##ds	#ds_cv	0.1:a_cv	other	v:pred	ln_num	ln_adj	np:p	np:l	%	0.1:a	ln	np:p	=other	other	v:pred	=rv-pro_1_a	other,,nuradin,∅	∅	4002	∅	∅	∅	∅	4055	4056	∅	4002	∅	4055	∅	∅	∅	∅	∅,∅	∅	4002	∅	∅	∅	∅	4055	4056	∅	4002	∅	4055	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	new	new	∅	∅	∅	∅	∅	∅	∅	∅	∅
